               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              1.5316,             0.88276,              1.3275,             0.80521,             0.74389,             0.77144,             0.47209,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                  41,              1.5021,             0.88392,              1.3058,             0.85458,             0.74023,              0.7893,             0.47973,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,               1.484,             0.86232,               1.304,             0.82515,             0.75807,             0.78709,               0.495,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              1.4562,             0.83572,              1.2951,             0.85303,             0.73059,              0.7883,             0.48647,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,              1.4804,             0.85504,              1.2898,             0.85941,             0.73643,             0.79372,             0.48884,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,              1.4604,             0.84038,              1.2976,             0.86212,             0.73394,             0.77967,             0.47834,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              1.4932,              0.8484,              1.3104,             0.84455,             0.73136,             0.78832,             0.48784,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,              1.4777,             0.83787,               1.297,             0.80247,              0.7558,             0.77884,             0.48922,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              1.4473,             0.84177,              1.2903,             0.83726,             0.76581,             0.79096,             0.49608,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,               1.483,             0.85558,               1.301,             0.84124,             0.74654,             0.79207,             0.47884,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,              1.4464,             0.82813,              1.2995,             0.88132,             0.74455,              0.7967,             0.48778,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              1.4363,             0.81837,              1.3031,             0.84633,             0.76435,             0.79922,             0.51221,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,               1.463,              0.8299,              1.2905,             0.84953,              0.7578,             0.80668,             0.49644,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              1.4171,             0.81699,              1.2738,             0.82152,             0.77129,             0.80777,             0.50319,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  54,              1.4403,             0.80711,              1.2864,               0.875,             0.74998,             0.79805,             0.50247,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              1.4322,             0.80639,              1.2849,             0.84198,               0.768,             0.80361,             0.51397,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,              1.4082,             0.79721,              1.2689,             0.83063,              0.7775,             0.80652,             0.50424,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,              1.3656,             0.77319,               1.266,             0.89555,             0.75352,             0.80964,              0.5173,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  58,              1.3799,             0.77469,              1.2818,             0.86397,              0.7587,             0.81127,             0.51455,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,              1.3693,             0.76679,              1.2623,             0.85552,             0.76578,             0.80672,             0.50288,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,              1.3999,              0.7854,              1.2732,             0.87857,             0.77249,             0.82437,             0.51798,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,              1.4026,             0.78802,              1.2606,             0.84977,             0.77582,             0.81109,             0.51651,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  62,              1.3972,             0.78815,              1.2618,             0.86047,              0.7821,              0.8228,             0.51922,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,              1.3836,             0.77178,              1.2622,             0.85722,             0.77381,             0.80755,             0.49878,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
