               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  78,              1.2485,              0.6672,              1.1378,             0.86454,             0.80405,              0.8476,             0.55861,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.2889,             0.69751,              1.1475,             0.85934,             0.82619,             0.84704,             0.56192,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.2476,             0.66903,              1.1527,             0.87076,             0.81329,             0.85395,              0.5626,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.2629,             0.67596,              1.1462,             0.88122,             0.80846,             0.85396,             0.56806,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.2658,             0.67695,              1.1531,             0.87306,             0.81695,             0.85348,             0.56591,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.2536,             0.66793,              1.1408,             0.89737,             0.80023,             0.85649,             0.57019,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.2397,             0.65559,              1.1457,             0.86014,             0.81165,             0.84669,             0.56869,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.2354,             0.66564,              1.1381,             0.85296,             0.81412,             0.84086,             0.57109,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.2072,             0.63986,              1.1382,              0.8581,             0.80941,             0.84591,             0.57649,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.2411,             0.65313,              1.1434,             0.87025,             0.82431,             0.84901,             0.57043,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,               1.232,             0.65166,              1.1416,             0.85546,             0.82092,             0.84854,             0.56831,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.2184,             0.64364,              1.1354,             0.87031,             0.79867,             0.84218,             0.56953,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,              1.2268,             0.64934,              1.1335,             0.86049,             0.80882,             0.84818,             0.57329,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.2141,             0.64202,              1.1309,             0.87822,             0.81805,             0.84935,             0.57341,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.1636,             0.61716,              1.1303,             0.88647,             0.81309,              0.8517,             0.57691,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.2196,             0.63483,              1.1338,             0.85405,              0.8363,             0.85134,             0.57478,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.2166,             0.63804,              1.1267,              0.8771,             0.83185,             0.85627,              0.5754,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,               1.214,             0.63058,              1.1255,             0.87475,             0.83108,             0.85581,             0.57326,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.1912,             0.62573,              1.1233,              0.8588,             0.82698,              0.8519,             0.56907,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.2068,             0.62635,              1.1343,             0.87303,             0.82309,             0.85021,             0.57303,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.2129,             0.63601,              1.1231,             0.86226,             0.83335,             0.85603,             0.57231,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,              1.1968,             0.62189,               1.124,             0.86478,             0.82003,             0.85335,             0.57267,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
