               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              1.5097,             0.88864,               1.323,             0.81457,             0.72198,             0.76611,             0.47399,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                  41,              1.5481,             0.90445,              1.3221,             0.85057,             0.73923,             0.78002,             0.47638,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,              1.4739,             0.85983,               1.315,             0.82586,             0.70832,             0.76273,             0.47764,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              1.4695,              0.8488,              1.3016,             0.82405,             0.73282,             0.78069,             0.48644,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,              1.4927,             0.86659,                1.33,             0.83832,             0.70763,             0.76603,             0.47924,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,              1.4786,             0.86463,              1.3231,             0.84586,             0.75361,             0.78648,             0.47901,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              1.4797,             0.86182,              1.2836,             0.85242,             0.74579,             0.79919,             0.48966,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,               1.514,             0.87708,              1.3299,             0.83416,             0.75411,             0.79322,             0.49643,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              1.4456,             0.83532,              1.2938,             0.82972,             0.75484,             0.78987,             0.49623,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,              1.4439,             0.82521,              1.2893,             0.83549,              0.7726,             0.80119,             0.50624,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,               1.447,             0.83051,              1.2854,             0.83763,             0.75148,             0.78586,             0.49366,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              1.4623,             0.83411,              1.2985,             0.82601,             0.73395,             0.76923,             0.49241,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,              1.4609,              0.8511,              1.2862,             0.83758,             0.75194,              0.7813,             0.49866,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              1.4395,             0.83286,              1.2989,              0.8461,             0.75675,             0.79409,             0.50052,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  54,              1.4588,             0.83979,              1.2966,             0.85356,             0.76787,             0.81305,             0.50921,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              1.4323,             0.82892,              1.2841,             0.87402,              0.7527,             0.80887,             0.50591,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,               1.441,             0.84126,              1.3016,             0.84473,             0.75859,             0.78442,             0.48974,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,               1.447,             0.82175,              1.2912,             0.85977,             0.76034,             0.81542,             0.51682,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  58,              1.4103,             0.81114,              1.2781,             0.82905,             0.75496,             0.79554,             0.50505,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,              1.4395,             0.82677,              1.2797,             0.83674,             0.78294,             0.81956,              0.5241,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,              1.4134,             0.80011,              1.2611,             0.85968,             0.77894,             0.81854,             0.50551,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,              1.3801,             0.78342,              1.2817,             0.83508,             0.78219,             0.81403,             0.50924,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  62,              1.4191,             0.79344,              1.2682,             0.81535,             0.76314,             0.80063,             0.51525,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,               1.393,             0.79003,               1.268,             0.86966,             0.77219,             0.81563,             0.52058,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  64,              1.3866,             0.78873,              1.2556,             0.84763,             0.77448,              0.8134,             0.51173,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              1.3567,             0.75623,              1.2622,             0.86654,             0.78583,             0.81681,               0.511,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,              1.3766,             0.77082,               1.267,             0.87719,             0.76437,             0.81111,             0.51271,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,              1.3506,             0.75388,               1.261,              0.8477,             0.78289,             0.81839,             0.51786,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,               1.381,             0.76625,              1.2572,             0.83846,             0.80803,              0.8141,             0.51861,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,              1.3853,             0.77065,              1.2699,             0.85366,             0.78316,             0.82232,             0.52535,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,              1.3766,             0.77577,              1.2582,             0.88231,             0.77869,             0.83183,             0.52868,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              1.3536,             0.75785,              1.2597,             0.84914,              0.7858,             0.82242,             0.52463,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              1.3872,             0.76455,              1.2584,             0.84981,             0.78325,              0.8273,             0.52833,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,              1.3541,             0.73931,              1.2538,             0.86549,             0.78897,             0.83142,             0.53398,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  74,              1.3217,             0.72286,              1.2375,             0.85304,             0.78137,             0.81955,              0.5262,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.3034,             0.73758,              1.2373,             0.83056,             0.79986,             0.82711,              0.5223,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,              1.3447,             0.73258,              1.2464,             0.85394,             0.80734,             0.84245,             0.53463,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,              1.3501,             0.74305,               1.245,             0.88578,             0.74296,             0.82882,             0.53312,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,              1.2816,             0.71204,              1.2307,              0.8536,             0.81218,             0.83949,             0.53065,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.3266,             0.73273,              1.2401,             0.85458,             0.79854,              0.8349,             0.53189,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.2875,             0.70546,              1.2384,             0.84253,             0.80172,             0.84222,             0.54534,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.2976,             0.71614,              1.2293,             0.87206,             0.79369,             0.83756,             0.53877,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
