               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              1.4926,             0.84576,              1.2124,             0.76106,              0.7379,             0.74588,             0.45053,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                  41,              1.5162,             0.86503,              1.2134,             0.80035,             0.71289,             0.73969,             0.44477,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,              1.4513,             0.82395,               1.198,             0.81772,             0.70744,             0.75978,             0.45959,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              1.4527,             0.82559,              1.1953,             0.76951,             0.72652,             0.73643,             0.44867,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,              1.4615,             0.83122,              1.2156,             0.77301,             0.73052,             0.74895,             0.45784,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,              1.4633,             0.83349,              1.2072,             0.77212,             0.75003,             0.75298,             0.45163,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              1.4642,             0.81344,              1.1917,             0.83547,              0.7292,             0.76965,             0.46563,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,              1.4855,             0.83743,              1.2139,             0.80953,             0.73484,             0.76257,             0.46785,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              1.4108,              0.7939,              1.1911,             0.82349,             0.73307,             0.76996,             0.46782,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,              1.4247,             0.79283,              1.1888,             0.82989,             0.75303,             0.77325,             0.46662,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,              1.4271,             0.79155,              1.1873,             0.80318,             0.74375,             0.76304,             0.46924,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              1.4499,             0.79906,              1.1924,             0.85334,             0.71769,              0.7659,             0.46944,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,              1.4348,             0.80488,               1.178,             0.78849,             0.74671,             0.76821,             0.47742,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              1.4136,              0.7851,              1.1886,             0.83629,             0.73206,             0.76694,             0.48489,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  54,              1.4336,             0.80295,              1.1903,             0.79189,              0.7398,             0.76695,             0.47438,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              1.4045,              0.7873,              1.1779,             0.77473,             0.75751,              0.7711,             0.47633,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,              1.4059,             0.79859,              1.1917,             0.83358,             0.74047,             0.78049,             0.46866,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,              1.4006,             0.77795,              1.1842,             0.84581,             0.75953,               0.791,             0.47991,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  58,              1.3827,             0.77254,              1.1783,             0.82847,             0.73478,             0.78335,             0.47979,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,              1.4022,             0.77453,              1.1789,             0.79948,             0.76408,             0.78576,             0.48971,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,              1.3876,             0.76307,              1.1627,             0.80732,             0.76174,             0.79182,             0.49657,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,              1.3555,             0.74422,              1.1781,             0.82688,             0.74145,             0.77991,             0.48877,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  62,              1.3991,              0.7587,              1.1717,             0.84477,             0.75288,             0.78585,             0.49542,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,              1.3719,             0.74786,              1.1658,             0.82333,             0.73446,             0.77026,             0.49227,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  64,              1.3564,             0.74984,              1.1683,             0.83946,             0.76589,             0.79697,             0.49212,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              1.3458,             0.72281,              1.1672,             0.83306,             0.76799,             0.79341,             0.49674,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,              1.3486,             0.73213,              1.1722,             0.81821,               0.769,             0.79762,             0.48977,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,              1.3151,             0.71763,              1.1633,             0.82961,             0.75797,              0.7837,             0.48913,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,              1.3444,               0.728,              1.1645,             0.80412,             0.76028,             0.79183,             0.50075,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,              1.3554,             0.72817,              1.1721,              0.8474,             0.76075,             0.79558,             0.50034,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,              1.3479,             0.74015,              1.1642,             0.81918,             0.78074,             0.79726,             0.49058,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              1.3384,             0.72531,              1.1662,             0.87184,             0.76056,             0.80082,             0.50283,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              1.3589,             0.73387,              1.1701,              0.8488,             0.74891,             0.78102,             0.48926,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,               1.328,             0.71393,              1.1627,             0.86305,             0.76231,             0.80126,             0.50069,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
