               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              1.7026,               1.061,               1.484,             0.75613,              0.6857,             0.71399,              0.4131,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                  41,              1.7314,              1.0708,              1.4736,              0.7981,             0.69721,             0.74073,             0.43327,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,              1.6737,              1.0325,              1.4615,             0.84448,             0.70737,             0.75639,             0.43984,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              1.6778,              1.0341,              1.4667,             0.76327,             0.72391,             0.74609,             0.44127,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,              1.7067,               1.067,              1.4752,             0.77566,             0.73074,             0.75229,             0.44425,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,              1.6635,              1.0281,              1.4765,             0.83726,             0.70838,             0.76456,             0.45122,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              1.6855,              1.0492,              1.4551,             0.81491,             0.72452,             0.76262,             0.46121,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,               1.703,              1.0451,              1.4846,             0.81706,             0.74047,             0.78389,             0.45676,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              1.6519,              1.0051,              1.4451,             0.83248,             0.71518,             0.77101,             0.45799,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,               1.626,             0.98357,              1.4335,              0.7873,             0.72195,             0.75784,              0.4494,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,              1.6421,              1.0027,              1.4276,             0.78662,             0.71285,             0.76782,             0.45121,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              1.6401,             0.98729,              1.4282,             0.81075,             0.73951,             0.76143,             0.44761,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,              1.6663,              1.0097,              1.4438,             0.81078,             0.74495,             0.76076,             0.44933,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              1.6374,             0.99751,              1.4444,              0.7992,              0.7472,             0.78761,             0.46749,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  54,               1.657,             0.99926,              1.4346,             0.77365,             0.76648,             0.77644,             0.45725,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              1.6427,             0.99698,              1.4535,             0.83118,             0.72488,             0.77883,             0.45471,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,              1.6335,               1.005,              1.4581,             0.79045,             0.74852,             0.76859,             0.46083,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,              1.5854,             0.96352,              1.4121,             0.83641,             0.70944,             0.77239,             0.46358,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  58,              1.5799,              0.9645,              1.4241,             0.82896,             0.72608,             0.75649,             0.46143,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,              1.6141,             0.98878,               1.404,             0.84943,             0.76123,             0.79268,             0.48295,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,              1.5709,             0.93466,                1.39,             0.82017,             0.73397,             0.77383,             0.46735,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,               1.577,             0.93869,              1.4204,             0.82261,              0.7488,             0.79282,             0.48678,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  62,               1.601,             0.94724,              1.4134,             0.79996,              0.7549,             0.78425,             0.47226,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,              1.5509,             0.91839,              1.3837,             0.83841,             0.74961,             0.79475,             0.48412,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  64,              1.5503,             0.92347,              1.3966,             0.83297,             0.75672,             0.79478,             0.48122,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              1.5192,             0.89142,              1.3776,              0.8422,             0.76148,             0.79769,              0.4872,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,               1.532,             0.91302,              1.4138,             0.87049,             0.76058,             0.80045,             0.48685,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,              1.5242,              0.9094,               1.406,             0.84967,             0.74447,             0.79246,             0.48152,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,              1.5349,             0.91324,              1.3844,             0.82002,             0.74598,             0.79081,             0.48873,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,              1.5624,             0.91716,              1.4066,             0.84284,             0.77185,             0.80375,             0.49189,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,              1.5434,             0.90869,              1.3853,             0.85672,             0.75951,             0.80198,             0.49398,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              1.5302,             0.90376,              1.3703,             0.84469,             0.76039,             0.80786,             0.49803,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              1.5358,             0.90832,              1.3901,             0.82788,             0.75892,              0.8037,             0.50061,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,              1.5562,             0.89892,              1.3841,             0.83382,             0.77042,             0.80386,             0.49369,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  74,              1.5009,             0.85968,              1.3632,               0.847,              0.7489,             0.79612,             0.50051,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.5194,             0.90405,              1.3935,             0.82223,             0.78013,             0.80354,             0.49711,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,              1.5118,             0.88149,              1.3705,             0.83727,             0.76888,             0.80422,             0.50272,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,               1.518,             0.89232,              1.3735,              0.8405,             0.76956,             0.81192,             0.51044,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,              1.4594,             0.83678,              1.3519,             0.85177,             0.79162,             0.82797,             0.51813,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.4812,             0.86923,              1.3546,             0.84851,             0.76385,             0.82079,             0.51504,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.4567,             0.84694,              1.3579,             0.85609,             0.75453,             0.81336,             0.50021,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.4675,             0.84955,              1.3548,             0.83433,             0.79501,             0.82333,             0.51807,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.4449,             0.83844,              1.3464,              0.8211,             0.76657,              0.8009,             0.50595,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.4432,             0.83643,              1.3418,             0.85162,             0.76949,             0.80954,             0.50493,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.4515,             0.82757,               1.346,             0.86629,             0.78167,             0.82546,             0.51788,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.4464,             0.84359,              1.3435,             0.84628,             0.78879,             0.82496,             0.52493,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.4094,              0.8006,              1.3359,             0.84182,             0.77556,              0.8182,              0.5176,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.4335,             0.81579,              1.3524,             0.86081,             0.77109,             0.81985,             0.51656,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,              1.4421,             0.81971,               1.356,             0.85589,             0.76113,             0.81958,             0.51739,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.4027,             0.80943,              1.3342,             0.85696,             0.78115,             0.82777,             0.51751,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,              1.4329,             0.81735,              1.3492,             0.83896,             0.78823,             0.82232,             0.52315,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.4099,             0.80828,              1.3225,             0.84166,             0.78942,             0.82042,             0.51944,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.3479,             0.79293,              1.3217,             0.85227,             0.78049,             0.81866,             0.52072,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.4272,             0.81409,              1.3379,             0.84339,             0.77751,             0.81955,              0.5237,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.4106,             0.80934,              1.3198,             0.83797,             0.80674,              0.8285,             0.52759,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,              1.4139,             0.79905,              1.3176,             0.82847,              0.7979,             0.82064,             0.52741,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.3762,              0.7768,              1.3199,             0.83487,             0.80324,              0.8262,             0.52713,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.4167,              0.7975,              1.3328,              0.8553,             0.79047,             0.82606,             0.53059,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.4103,             0.81173,              1.3273,             0.84626,             0.79735,             0.82558,             0.52902,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,              1.3899,             0.80276,              1.3229,             0.86035,             0.79581,             0.82871,             0.53263,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
