               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              1.3794,             0.75665,              1.1901,             0.81502,             0.76541,             0.77807,             0.49171,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                  41,              1.3778,             0.74595,              1.1907,             0.83967,              0.7535,             0.78457,             0.50012,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,              1.3455,             0.72374,              1.1863,             0.78787,             0.76337,             0.77527,             0.49094,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              1.3609,             0.74666,              1.1784,             0.84748,             0.73601,             0.78146,             0.48037,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,              1.3539,              0.7407,              1.1786,             0.84602,             0.75677,             0.79021,             0.50445,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,              1.3602,             0.73322,              1.1851,             0.85313,             0.74713,             0.78847,              0.4922,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              1.3443,             0.73515,              1.1925,             0.80215,             0.77269,             0.79097,              0.5107,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,               1.344,             0.71889,              1.1856,             0.85116,             0.75847,             0.79322,              0.5135,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              1.3583,             0.72931,              1.1885,             0.83648,             0.74248,             0.79156,             0.50091,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,              1.3396,             0.71818,              1.1847,             0.78798,             0.76848,             0.77889,              0.5042,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,              1.3159,             0.69866,              1.1753,             0.86555,             0.73339,             0.79059,             0.51244,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              1.3099,             0.69635,              1.1716,             0.82582,             0.77348,             0.80269,             0.51309,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,              1.2969,             0.68133,              1.1714,             0.83926,             0.75912,             0.79304,             0.52043,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              1.3262,             0.69583,              1.1747,             0.85365,             0.76378,             0.79629,             0.51877,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  54,              1.3166,             0.69594,              1.1695,             0.87766,              0.7693,             0.81027,             0.52289,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              1.3047,             0.69026,              1.1678,             0.83361,             0.76684,             0.80659,             0.51535,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,              1.2754,             0.67696,              1.1565,             0.84706,             0.78331,             0.79912,             0.51157,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,              1.2934,             0.68138,              1.1623,             0.84599,             0.78455,             0.80922,             0.52505,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
