               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  41,              1.1428,             0.62085,             0.95327,                   0,                   0,                   0,                   0,              1.0542,             0.51563,             0.89871,             0.00604,             0.00604,             0.00604
                  42,              1.1254,             0.61215,             0.94196,                   0,                   0,                   0,                   0,              1.0561,             0.52148,             0.89901,            0.005941,            0.005941,            0.005941
                  43,              1.1242,             0.60239,             0.93717,                   0,                   0,                   0,                   0,              1.0493,             0.51781,             0.89707,            0.005842,            0.005842,            0.005842
                  44,              1.1335,             0.61773,             0.94904,                   0,                   0,                   0,                   0,              1.0423,             0.51701,             0.89671,            0.005743,            0.005743,            0.005743
                  45,              1.1246,             0.61703,             0.93968,                   0,                   0,                   0,                   0,              1.0285,             0.50129,             0.90046,            0.005644,            0.005644,            0.005644
                  46,              1.1065,             0.59822,             0.93895,                   0,                   0,                   0,                   0,              1.0407,             0.49612,              0.8996,            0.005545,            0.005545,            0.005545
                  47,              1.1172,             0.59761,             0.94546,                   0,                   0,                   0,                   0,              1.0337,             0.50588,             0.89918,            0.005446,            0.005446,            0.005446
                  48,              1.1244,             0.60653,             0.94171,                   0,                   0,                   0,                   0,               1.011,             0.49524,             0.88833,            0.005347,            0.005347,            0.005347
                  49,              1.1072,             0.59268,             0.93905,                   0,                   0,                   0,                   0,              1.0204,             0.50043,             0.88867,            0.005248,            0.005248,            0.005248
                  50,              1.0803,             0.57695,             0.92941,                   0,                   0,                   0,                   0,              1.0141,               0.501,             0.88744,            0.005149,            0.005149,            0.005149
                  51,              1.0922,             0.59363,             0.93279,                   0,                   0,                   0,                   0,              1.0267,             0.49187,             0.89125,             0.00505,             0.00505,             0.00505
                  52,              1.0795,             0.58431,             0.92235,                   0,                   0,                   0,                   0,              1.0192,             0.49692,             0.88775,            0.004951,            0.004951,            0.004951
                  53,              1.0891,             0.58461,             0.92931,                   0,                   0,                   0,                   0,              1.0498,              0.5053,             0.90285,            0.004852,            0.004852,            0.004852
                  54,              1.0736,             0.58317,             0.92498,                   0,                   0,                   0,                   0,              1.0286,             0.49471,             0.90053,            0.004753,            0.004753,            0.004753
                  55,              1.0523,             0.56651,             0.92637,                   0,                   0,                   0,                   0,              1.0191,             0.48663,             0.89596,            0.004654,            0.004654,            0.004654
